id,status,category,flag,priority
950105,Active,6,1,5
950106,Active,7,1,3
950107,Pending,9,0,4
950108,Inactive,3,0,5
950109,Inactive,7,0,1
950110,Inactive,0,1,4
950111,Active,7,1,5
950112,Active,8,0,1
950113,Active,9,0,5
950114,Active,5,1,2
950115,Active,5,1,3
950116,Inactive,0,1,5
950117,Active,6,0,4
950118,Inactive,4,0,2
950119,Inactive,0,0,5
950120,Active,5,0,3
950121,Active,5,0,3
950122,Active,0,0,5
950123,Inactive,7,0,5
950124,Pending,3,0,5
950125,Inactive,8,0,4
950126,Inactive,1,1,4
950127,Inactive,0,1,3
950128,Active,9,1,2
950129,Inactive,5,1,5
950130,Inactive,9,0,5
950131,Active,3,1,3
950132,Pending,6,0,5
950133,Active,3,0,4
950134,Inactive,5,1,2
950135,Inactive,4,1,3
950136,Active,5,0,3
950137,Active,0,0,5
950138,Inactive,0,1,4
950139,Inactive,9,1,4
950140,Active,6,0,5
950141,Pending,4,0,4
950142,Active,6,0,2
950143,Pending,7,0,4
950144,Pending,5,0,2
950145,Active,3,0,4
950146,Active,9,0,3
950147,Active,7,0,5
950148,Pending,3,0,5
950149,Inactive,1,0,5
950150,Active,1,0,5
950151,Active,5,0,4
950152,Active,9,0,4
950153,Pending,6,0,1
950154,Pending,8,0,2
950155,Active,9,0,1
950156,Active,6,1,2
950157,Inactive,5,0,3
950158,Pending,2,1,3
950159,Pending,4,0,2
950160,Inactive,9,0,1
950161,Inactive,0,1,5
950162,Inactive,5,1,5
950163,Inactive,6,0,4
950164,Inactive,5,1,5
950165,Active,1,0,5
950166,Inactive,7,1,4
950167,Active,5,1,2
950168,Active,4,0,4
950169,Active,6,0,4
950170,Active,4,1,5
950171,Inactive,0,1,1
950172,Inactive,8,1,3
950173,Inactive,2,1,3
950174,Active,1,0,3
950175,Active,9,0,4
950176,Active,0,1,4
950177,Active,2,0,4
950178,Inactive,7,0,5
950179,Active,1,1,4
950180,Active,3,1,2
950181,Active,5,0,4
950182,Active,5,1,1
950183,Active,5,0,2
950184,Pending,5,0,1
950185,Active,9,1,3
950186,Active,2,1,1
950187,Inactive,0,0,5
950188,Inactive,7,1,3
950189,Inactive,8,0,2
950190,Active,2,1,3
950191,Inactive,0,0,3
950192,Active,7,0,5
950193,Inactive,4,0,5
950194,Active,1,0,5
950195,Active,2,1,4
950196,Active,6,0,5
950197,Inactive,8,0,1
950198,Inactive,9,1,1
950199,Active,5,0,3
950200,Pending,8,0,4
950201,Active,8,0,1
950202,Inactive,9,0,5
950203,Inactive,6,0,1
950204,Active,7,1,5
950205,Active,5,1,1
950206,Inactive,2,1,2
950207,Active,9,0,1
950208,Active,2,0,2
950209,Pending,1,0,1
950210,Active,4,0,4
950211,Active,1,1,2
950212,Inactive,8,0,4
950213,Active,7,1,5
950214,Inactive,1,1,3
950215,Inactive,6,0,5
950216,Pending,1,1,3
950217,Inactive,0,0,2
950218,Inactive,9,1,2
950219,Pending,7,0,3
950220,Active,2,1,2
950221,Inactive,6,0,5
950222,Inactive,4,1,2
950223,Active,3,1,4
950224,Pending,7,0,4
950225,Inactive,9,1,2
950226,Active,6,1,4
950227,Active,8,1,1
950228,Inactive,0,1,1
950229,Inactive,9,1,4
950230,Active,6,1,4
950231,Pending,2,1,1
950232,Pending,9,0,3
950233,Inactive,0,0,1
950234,Active,8,0,1
950235,Active,5,1,5
950236,Pending,6,0,5
950237,Pending,2,1,2
950238,Active,8,1,4
950239,Inactive,8,0,1
950240,Active,3,0,3
950241,Active,9,0,5
950242,Inactive,8,0,3
950243,Inactive,2,0,2
950244,Pending,7,0,2
950245,Active,0,1,1
950246,Pending,5,1,2
950247,Inactive,9,0,3
950248,Active,2,1,5
950249,Pending,9,0,2
950250,Inactive,0,0,4
950251,Inactive,0,1,1
950252,Inactive,9,1,4
950253,Inactive,3,0,1
950254,Active,9,1,4
950255,Active,6,0,4
950256,Active,1,0,3
950257,Active,1,1,3
950258,Active,2,0,3
950259,Pending,2,1,4
950260,Pending,4,0,4
950261,Active,6,0,3
950262,Active,9,1,5
950263,Inactive,5,1,3
950264,Active,0,0,1
950265,Inactive,4,0,5
950266,Active,1,1,5
950267,Active,9,1,3
950268,Active,6,0,4
950269,Active,9,1,5
950270,Inactive,3,1,1
950271,Pending,4,0,2
950272,Pending,3,0,4
950273,Active,5,1,1
950274,Inactive,3,1,3
950275,Pending,0,0,2
950276,Active,5,1,3
950277,Inactive,0,1,1
950278,Active,9,1,2
950279,Inactive,9,1,1
950280,Active,3,0,3
950281,Inactive,9,0,2
950282,Pending,1,0,4
950283,Inactive,6,0,4
950284,Pending,0,0,2
950285,Inactive,4,0,1
950286,Inactive,8,1,1
950287,Pending,5,1,1
950288,Active,2,0,2
950289,Active,0,0,4
950290,Pending,5,1,5
950291,Active,6,0,5
950292,Pending,4,0,2
950293,Inactive,6,0,4
950294,Active,2,1,1
950295,Active,9,0,4
950296,Pending,9,0,1
950297,Active,5,0,1
950298,Inactive,8,1,2
950299,Inactive,0,1,4
950300,Active,2,0,2
950301,Inactive,7,1,4
950302,Active,1,0,2
950303,Pending,6,0,3
950304,Active,8,1,3
950305,Inactive,1,0,2
950306,Active,1,0,5
950307,Inactive,3,0,4
950308,Active,3,1,2
950309,Active,7,0,3
950310,Active,7,0,3
950311,Inactive,4,0,2
950312,Active,6,0,2
950313,Active,3,0,3
950314,Inactive,6,0,4
950315,Pending,0,1,2
950316,Inactive,4,1,2
950317,Inactive,2,0,1
950318,Active,4,1,1
950319,Pending,6,1,5
950320,Active,8,1,4
950321,Active,1,0,3
950322,Active,0,1,4
950323,Inactive,0,1,3
950324,Active,7,1,2
950325,Inactive,4,1,1
950326,Inactive,0,0,1
950327,Active,4,1,2
950328,Active,2,1,2
950329,Pending,0,1,4
950330,Pending,3,0,1
950331,Active,6,0,5
950332,Inactive,2,1,4
950333,Inactive,5,0,5
950334,Inactive,2,1,5
950335,Active,2,0,1
950336,Inactive,5,0,4
950337,Pending,0,1,1
950338,Inactive,7,1,4
950339,Active,9,1,4
950340,Inactive,5,0,2
950341,Active,0,0,5
950342,Inactive,4,0,1
950343,Inactive,0,0,4
950344,Pending,9,1,5
950345,Active,9,0,2
950346,Inactive,7,0,4
950347,Pending,2,0,2
950348,Pending,7,0,3
950349,Inactive,9,0,3
950350,Active,6,0,5
950351,Active,0,1,5
950352,Pending,7,1,4
950353,Active,2,1,1
950354,Active,8,1,2
950355,Pending,6,0,5
950356,Active,9,0,1
950357,Active,3,1,1
950358,Active,4,1,3
950359,Active,6,1,4
950360,Active,7,1,1
950361,Active,5,0,3
950362,Inactive,2,1,1
950363,Pending,2,1,3
950364,Active,5,1,2
950365,Active,2,1,2
950366,Active,9,0,3
950367,Active,4,0,5
950368,Active,6,1,2
950369,Active,4,0,3
950370,Pending,2,0,2
950371,Active,4,0,4
950372,Pending,0,0,5
950373,Active,1,1,5
950374,Active,5,0,1
950375,Active,4,0,2
950376,Active,0,0,5
950377,Active,1,1,3
950378,Active,6,0,2
950379,Active,0,0,1
950380,Active,2,0,4
950381,Inactive,1,0,3
950382,Active,7,0,2
950383,Active,4,0,1
950384,Active,4,1,5
950385,Active,9,1,4
950386,Inactive,0,0,3
950387,Inactive,6,0,2
950388,Active,9,0,5
950389,Active,5,0,3
950390,Active,5,0,1
950391,Active,7,0,2
950392,Inactive,2,1,1
950393,Active,7,1,4
950394,Active,2,0,3
950395,Active,4,1,3
950396,Active,0,1,3
950397,Active,7,0,3
950398,Inactive,8,0,1
950399,Pending,0,0,3
950400,Inactive,0,0,2
950401,Pending,8,0,3
950402,Active,6,1,4
950403,Active,4,1,3
950404,Active,7,0,5
950405,Active,2,1,4
950406,Active,7,1,3
950407,Active,9,0,4
950408,Inactive,6,1,1
950409,Inactive,8,1,5
950410,Inactive,0,0,4
950411,Inactive,0,1,1
950412,Inactive,6,0,4
950413,Active,4,0,2
950414,Active,3,1,4
950415,Active,7,0,5
950416,Pending,3,0,1
950417,Active,6,0,1
950418,Inactive,2,1,3
950419,Active,7,0,1
950420,Inactive,9,0,4
950421,Active,7,1,2
950422,Inactive,5,0,2
950423,Inactive,8,1,2
950424,Pending,6,0,3
950425,Inactive,3,1,2
950426,Inactive,4,1,5
950427,Inactive,5,0,3
950428,Inactive,3,1,3
950429,Pending,8,1,4
950430,Active,1,1,1
950431,Inactive,2,1,4
950432,Active,6,0,1
950433,Inactive,5,1,5
950434,Inactive,4,1,2
950435,Active,9,1,1
950436,Inactive,3,1,2
950437,Inactive,6,0,1
950438,Active,4,1,4
950439,Active,7,1,2
950440,Active,8,0,2
950441,Inactive,4,0,1
950442,Pending,8,1,4
950443,Active,4,1,5
950444,Inactive,8,0,5
950445,Inactive,4,0,5
950446,Pending,2,1,5
950447,Active,1,1,1
950448,Pending,6,1,3
950449,Inactive,5,1,1
950450,Active,6,1,1
950451,Active,5,1,1
950452,Pending,2,0,4
950453,Active,7,1,2
950454,Active,8,0,5
950455,Pending,5,1,4
950456,Active,7,0,4
950457,Active,2,1,5
950458,Inactive,0,1,2
950459,Inactive,2,0,4
950460,Pending,6,0,5
950461,Pending,5,1,4
950462,Active,3,1,1
950463,Active,4,1,4
950464,Inactive,3,1,1
950465,Pending,9,1,2
950466,Active,8,0,2
950467,Active,9,0,2
950468,Active,4,0,1
950469,Active,3,1,3
950470,Active,9,0,3
950471,Pending,0,1,5
950472,Active,0,1,2
950473,Pending,7,1,4
950474,Active,2,0,5
950475,Active,4,0,2
950476,Active,3,1,1
950477,Inactive,5,0,5
950478,Pending,0,0,2
950479,Pending,6,0,1
950480,Active,4,1,1
950481,Inactive,2,1,2
950482,Inactive,8,0,5
950483,Inactive,7,0,5
950484,Active,0,0,1
950485,Inactive,1,0,3
950486,Inactive,5,1,3
950487,Active,1,1,5
950488,Active,6,1,5
950489,Inactive,7,1,1
950490,Pending,1,1,4
950491,Pending,0,0,2
950492,Inactive,3,0,3
950493,Active,2,0,1
950494,Active,2,1,3
950495,Active,9,0,1
950496,Active,0,0,4
950497,Inactive,6,0,1
950498,Pending,2,1,3
950499,Active,2,0,1
950500,Active,1,1,2
950501,Inactive,7,1,3
950502,Active,5,1,1
950503,Active,8,0,1
950504,Active,5,1,5
950505,Pending,2,0,5
950506,Pending,7,0,3
950507,Active,6,0,5
950508,Pending,7,0,3
950509,Inactive,5,1,3
950510,Pending,7,1,2
950511,Active,6,1,3
950512,Active,0,1,3
950513,Inactive,1,1,5
950514,Active,0,1,1
950515,Active,2,0,5
950516,Pending,9,1,4
950517,Active,9,1,5
950518,Active,2,1,1
950519,Active,3,0,1
950520,Active,5,1,3
950521,Active,5,1,4
950522,Pending,9,1,3
950523,Inactive,4,0,5
950524,Active,9,1,2
950525,Pending,4,1,1
950526,Inactive,4,1,3
950527,Inactive,5,0,3
950528,Inactive,2,1,5
950529,Pending,0,1,3
950530,Pending,2,1,1
950531,Pending,8,0,4
950532,Active,8,0,2
950533,Pending,2,1,5
950534,Inactive,6,1,5
950535,Active,7,0,4
950536,Active,7,1,4
950537,Inactive,5,0,2
950538,Active,5,1,5
950539,Active,7,0,2
950540,Active,7,1,5
950541,Active,9,0,5
950542,Pending,7,0,4
950543,Active,3,0,5
950544,Active,4,0,3
950545,Active,0,1,5
950546,Inactive,2,1,1
950547,Active,3,0,3
950548,Active,5,1,4
950549,Pending,0,1,4
950550,Active,2,1,2
950551,Inactive,6,0,1
950552,Active,3,0,2
950553,Inactive,4,1,4
950554,Inactive,6,1,3
950555,Inactive,0,1,4
950556,Active,3,0,1
950557,Active,7,0,4
950558,Inactive,0,0,4
950559,Inactive,3,1,4
950560,Pending,3,1,1
950561,Active,9,1,4
950562,Active,7,1,5
950563,Pending,2,1,2
950564,Active,8,0,3
950565,Active,9,0,1
950566,Inactive,7,0,1
950567,Active,5,1,3
950568,Active,1,1,1
950569,Pending,5,1,5
950570,Active,9,0,1
950571,Active,3,1,3
950572,Active,5,0,2
950573,Active,5,0,4
950574,Inactive,8,1,5
950575,Pending,7,1,2
950576,Pending,6,0,1
950577,Active,9,1,3
950578,Active,4,1,1
950579,Active,5,1,5
950580,Active,4,0,2
950581,Pending,2,0,1
950582,Active,0,0,2
950583,Active,6,1,1
950584,Active,9,1,1
950585,Inactive,3,1,2
950586,Inactive,8,0,1
950587,Active,2,1,2
950588,Active,0,0,5
950589,Inactive,7,1,4
950590,Active,0,0,4
950591,Active,0,0,3
950592,Inactive,6,1,5
950593,Inactive,4,1,4
950594,Inactive,4,0,5
950595,Inactive,5,1,5
950596,Inactive,7,1,1
950597,Inactive,8,0,4
950598,Active,7,1,5
950599,Inactive,0,1,2
950600,Active,4,1,2
950601,Active,3,1,5
950602,Active,6,1,5
950603,Active,8,0,5
950604,Inactive,5,1,4
950605,Active,5,0,1
950606,Inactive,3,0,2
950607,Active,2,0,2
950608,Pending,1,1,5
950609,Active,3,1,3
950610,Active,5,0,5
950611,Active,9,0,2
950612,Inactive,3,1,3
950613,Pending,6,1,3
950614,Inactive,9,1,1
950615,Pending,6,1,4
950616,Active,8,1,3
950617,Inactive,8,0,5
950618,Active,7,0,4
950619,Inactive,1,0,2
950620,Inactive,1,1,2
950621,Active,3,0,5
950622,Pending,4,1,3
950623,Active,4,1,1
950624,Pending,1,0,4
950625,Active,8,1,4
950626,Active,1,0,3
950627,Active,5,1,5
950628,Active,3,1,2
950629,Active,2,0,2
950630,Inactive,0,1,5
950631,Pending,1,0,1
950632,Active,6,1,5
950633,Active,5,0,3
950634,Pending,5,1,2
950635,Active,1,0,4
950636,Inactive,8,1,3
950637,Active,8,0,2
950638,Pending,3,1,4
950639,Pending,2,0,4
950640,Inactive,0,1,2
950641,Pending,9,0,3
950642,Active,7,0,5
950643,Inactive,0,0,2
950644,Active,6,0,1
950645,Inactive,1,0,4
950646,Active,7,1,3
950647,Pending,1,1,2
950648,Active,7,0,2
950649,Inactive,7,0,5
950650,Active,8,1,5
950651,Pending,2,0,5
950652,Active,1,0,4
950653,Active,9,1,3
950654,Active,3,0,4
950655,Active,9,1,2
950656,Active,6,0,4
950657,Active,4,1,5
950658,Inactive,2,1,3
950659,Inactive,2,1,1
950660,Active,6,1,2
950661,Active,0,0,1
950662,Active,0,1,2
950663,Active,2,0,2
950664,Active,9,0,2
950665,Inactive,7,1,1
950666,Active,7,0,3
950667,Inactive,2,0,5
950668,Inactive,6,1,2
950669,Active,9,0,5
950670,Inactive,5,0,4
950671,Inactive,7,0,4
950672,Active,4,0,3
950673,Inactive,1,1,1
950674,Active,0,0,3
950675,Inactive,7,1,1
950676,Inactive,6,1,5
950677,Pending,2,0,3
950678,Pending,6,0,4
950679,Active,3,0,2
950680,Active,5,1,5
950681,Inactive,5,0,5
950682,Inactive,5,0,5
950683,Pending,5,0,4
950684,Pending,3,1,4
950685,Inactive,3,1,1
950686,Inactive,5,0,2
950687,Inactive,4,1,2
950688,Inactive,1,0,1
950689,Active,6,0,3
950690,Active,3,1,4
950691,Pending,6,1,3
950692,Pending,1,0,2
950693,Active,1,0,1
950694,Inactive,6,1,1
950695,Active,6,0,1
950696,Active,3,1,3
950697,Inactive,1,1,3
950698,Active,2,0,2
950699,Pending,7,0,3
950700,Active,3,1,3
950701,Pending,8,0,5
950702,Inactive,9,1,4
950703,Active,3,0,2
950704,Pending,9,0,5
950705,Inactive,8,1,5
950706,Pending,3,0,3
950707,Active,7,0,3
950708,Pending,3,0,1
950709,Active,0,0,5
950710,Active,0,1,3
950711,Inactive,9,0,2
950712,Pending,1,0,2
950713,Active,9,0,1
950714,Inactive,2,0,5
950715,Inactive,0,1,2
950716,Active,2,0,5
950717,Pending,6,1,2
950718,Pending,0,0,4
950719,Active,8,0,5
950720,Active,8,1,5
950721,Active,6,1,2
950722,Inactive,7,1,1
950723,Inactive,7,0,1
950724,Pending,6,0,3
950725,Active,6,1,2
950726,Active,8,0,3
950727,Pending,4,1,3
950728,Active,0,0,4
950729,Pending,5,0,2
950730,Inactive,9,1,5
950731,Active,2,1,5
950732,Pending,7,0,5
950733,Pending,2,0,1
950734,Active,2,0,5
950735,Active,3,1,3
950736,Active,5,1,5
950737,Inactive,9,0,4
950738,Active,6,0,4
950739,Pending,1,0,2
950740,Active,0,0,2
950741,Inactive,0,0,1
950742,Active,2,1,1
950743,Active,5,0,3
950744,Active,1,0,4
950745,Active,2,1,5
950746,Inactive,6,0,1
950747,Active,2,0,3
950748,Active,1,1,2
950749,Active,4,1,1
950750,Active,0,1,1
950751,Active,7,1,5
950752,Pending,6,0,2
950753,Pending,5,0,2
950754,Pending,6,1,3
950755,Active,9,0,1
950756,Active,3,0,1
950757,Active,1,1,1
950758,Pending,0,1,1
950759,Active,3,1,3
950760,Pending,7,0,3
950761,Inactive,7,0,4
950762,Inactive,0,0,3
950763,Active,8,0,4
950764,Active,8,0,4
950765,Pending,5,0,2
950766,Pending,2,1,1
950767,Active,4,0,4
950768,Active,4,0,2
950769,Inactive,3,0,1
950770,Inactive,0,0,1
950771,Inactive,2,0,2
950772,Active,7,0,3
950773,Inactive,9,1,2
950774,Active,5,1,4
950775,Pending,5,1,2
950776,Inactive,6,0,4
950777,Active,0,1,4
950778,Active,1,1,4
950779,Active,7,1,5
950780,Inactive,7,0,5
950781,Active,1,0,1
950782,Inactive,3,1,2
950783,Active,0,0,2
950784,Active,5,0,3
950785,Active,1,1,4
950786,Pending,2,1,4
950787,Pending,3,1,5
950788,Active,8,0,4
950789,Pending,2,1,4
950790,Pending,9,0,5
950791,Active,6,0,4
950792,Active,9,0,2
950793,Active,7,1,1
950794,Active,4,0,2
950795,Active,5,0,2
950796,Active,4,1,5
950797,Active,2,0,1
950798,Active,2,0,1
950799,Active,7,0,1
950800,Active,7,1,2
950801,Inactive,0,0,4
950802,Active,6,0,5
950803,Pending,8,0,4
950804,Active,9,1,3
950805,Active,8,0,1
950806,Pending,6,1,1
950807,Active,9,1,1
950808,Active,0,1,3
950809,Active,2,1,4
950810,Active,8,1,1
950811,Pending,3,0,5
950812,Pending,1,0,3
950813,Inactive,1,1,1
950814,Active,0,0,5
950815,Active,9,0,4
950816,Pending,6,0,3
950817,Active,4,1,4
950818,Active,8,1,5
950819,Active,8,0,2
950820,Pending,9,0,5
950821,Active,7,1,3
950822,Pending,1,1,5
950823,Pending,6,0,2
950824,Inactive,8,0,3
950825,Pending,7,0,5
950826,Inactive,5,1,4
950827,Active,9,0,2
950828,Inactive,4,0,2
950829,Active,1,1,4
950830,Active,5,1,5
950831,Active,5,0,1
950832,Active,8,0,5
950833,Active,4,0,2
950834,Active,3,1,1
950835,Active,4,1,2
950836,Inactive,9,1,4
950837,Active,5,1,5
950838,Inactive,5,0,1
950839,Inactive,3,0,3
950840,Active,7,1,4
950841,Pending,6,0,2
950842,Active,0,1,4
950843,Inactive,3,1,2
950844,Inactive,6,1,5
950845,Pending,2,1,5
950846,Inactive,2,1,2
950847,Pending,6,1,3
950848,Inactive,7,0,5
950849,Active,4,0,5
950850,Pending,1,1,4
950851,Active,3,0,5
950852,Active,6,0,2
950853,Active,4,0,1
950854,Inactive,4,0,4
950855,Active,7,1,1
950856,Active,2,0,5
950857,Inactive,3,0,1
950858,Active,0,1,2
950859,Inactive,8,0,3
950860,Active,5,1,2
950861,Active,9,1,5
950862,Pending,1,0,4
950863,Active,1,1,2
950864,Active,7,0,3
950865,Active,0,0,1
950866,Active,7,1,2
950867,Pending,8,1,3
950868,Inactive,7,0,4
950869,Active,0,1,1
950870,Inactive,3,0,5
950871,Inactive,5,0,5
950872,Active,6,1,5
950873,Active,8,0,2
950874,Inactive,8,1,1
950875,Active,4,0,1
950876,Active,1,1,1
950877,Inactive,1,1,3
950878,Inactive,5,1,3
950879,Active,3,1,3
950880,Inactive,2,1,1
950881,Pending,7,0,1
950882,Pending,4,0,3
950883,Active,5,1,4
950884,Active,2,0,1
950885,Inactive,3,0,4
950886,Active,5,1,1
950887,Pending,7,0,2
950888,Inactive,1,1,4
950889,Active,6,0,3
950890,Inactive,1,0,5
950891,Inactive,0,1,5
950892,Inactive,5,0,5
950893,Inactive,7,1,3
950894,Pending,8,1,3
950895,Inactive,3,0,5
950896,Pending,5,0,4
950897,Inactive,0,0,4
950898,Pending,3,1,4
950899,Active,9,1,2
950900,Active,3,0,2
950901,Inactive,3,1,1
950902,Active,8,0,5
950903,Pending,0,0,2
950904,Inactive,9,1,5
950905,Active,2,0,3
950906,Active,8,1,3
950907,Inactive,9,0,2
950908,Active,8,1,4
950909,Active,5,1,5
950910,Active,8,0,4
950911,Active,2,1,4
950912,Inactive,1,1,1
950913,Active,0,0,1
950914,Active,6,1,2
950915,Active,3,0,2
950916,Inactive,6,1,3
950917,Active,5,1,5
950918,Active,8,1,5
950919,Active,0,1,1
950920,Active,7,0,4
950921,Inactive,3,1,1
950922,Inactive,9,1,5
950923,Inactive,9,0,2
950924,Inactive,0,1,1
950925,Active,5,0,3
950926,Pending,7,0,2
950927,Active,6,1,2
950928,Pending,3,1,5
950929,Active,9,1,5
950930,Active,8,1,4
950931,Active,6,0,5
950932,Active,7,1,1
950933,Pending,6,1,2
950934,Active,5,1,3
950935,Inactive,2,1,5
950936,Active,5,0,1
950937,Inactive,7,0,1
950938,Inactive,6,0,1
950939,Active,0,1,4
950940,Pending,8,1,3
950941,Pending,8,0,3
950942,Active,4,1,2
950943,Pending,8,1,5
950944,Active,0,1,3
950945,Inactive,1,1,3
950946,Inactive,1,0,3
950947,Active,1,1,1
950948,Active,5,0,3
950949,Active,1,1,4
950950,Inactive,9,1,4
950951,Active,1,1,4
950952,Active,4,0,4
950953,Active,2,0,2
950954,Pending,1,0,3
950955,Active,1,0,3
950956,Pending,8,0,1
950957,Active,9,0,3
950958,Inactive,7,0,1
950959,Active,3,1,5
950960,Active,4,0,3
950961,Pending,2,1,5
950962,Active,4,1,1
950963,Active,9,1,4
950964,Pending,0,1,5
950965,Active,7,0,2
950966,Active,9,0,4
950967,Pending,4,0,4
950968,Active,7,0,5
950969,Inactive,8,1,3
950970,Active,5,0,1
950971,Active,0,1,1
950972,Active,9,0,1
950973,Active,0,1,5
950974,Inactive,9,0,4
950975,Pending,0,0,2
950976,Active,2,0,4
950977,Active,7,0,2
950978,Active,8,1,4
950979,Inactive,5,1,1
950980,Active,3,1,5
950981,Active,7,0,5
950982,Active,0,1,5
950983,Active,5,1,2
950984,Active,6,1,2
950985,Inactive,0,1,5
950986,Active,6,0,1
950987,Active,7,0,4
950988,Active,1,1,5
950989,Active,4,1,1
950990,Pending,8,1,1
950991,Active,5,0,4
950992,Inactive,1,0,3
950993,Pending,3,0,1
950994,Active,9,0,1
950995,Inactive,1,1,3
950996,Inactive,6,0,5
950997,Inactive,7,1,2
950998,Active,4,1,3
950999,Active,2,0,1
951000,Pending,5,1,5
951001,Active,9,1,4
951002,Pending,4,0,4
951003,Inactive,4,1,1
951004,Active,9,1,4
951005,Active,9,1,2
951006,Inactive,4,0,2
951007,Inactive,0,0,2
951008,Pending,3,0,1
951009,Active,7,0,2
951010,Active,1,1,2
951011,Pending,4,0,2
951012,Active,7,0,4
951013,Active,3,0,2
951014,Active,8,0,5
951015,Inactive,7,1,5
951016,Active,8,1,3
951017,Active,5,0,1
951018,Active,5,0,5
951019,Inactive,7,1,1
951020,Active,0,1,4
951021,Pending,6,1,5
951022,Pending,0,1,1
951023,Inactive,7,1,3
951024,Inactive,2,0,3
951025,Inactive,3,0,3
951026,Inactive,9,0,2
951027,Pending,5,1,1
951028,Pending,1,0,4
951029,Inactive,8,0,5
951030,Active,6,1,1
951031,Pending,1,1,2
951032,Active,7,0,5
951033,Inactive,7,1,4
951034,Active,6,1,3
951035,Active,5,1,5
951036,Active,1,1,1
951037,Active,4,1,4
951038,Active,4,0,5
951039,Pending,6,1,1
951040,Inactive,1,1,4
951041,Active,1,1,2
951042,Active,7,0,1
951043,Inactive,1,0,2
951044,Active,6,1,4
951045,Active,3,1,3
951046,Active,7,0,1
951047,Inactive,9,1,4
951048,Pending,9,1,4
951049,Active,2,0,4
951050,Active,1,1,3
951051,Active,9,1,4
951052,Inactive,5,1,4
951053,Active,3,0,3
951054,Inactive,2,1,2
951055,Active,0,0,1
951056,Active,1,1,5
951057,Inactive,0,1,3
951058,Inactive,0,0,1
951059,Pending,9,1,4
951060,Active,0,1,4
951061,Pending,9,1,5
951062,Inactive,4,1,4
951063,Pending,2,0,2
951064,Pending,7,1,2
951065,Active,5,0,2
951066,Active,5,0,4
951067,Active,9,0,3
951068,Active,7,0,4
951069,Active,6,0,4
951070,Active,8,0,1
951071,Active,9,0,5
951072,Inactive,4,1,1
951073,Active,9,0,3
951074,Inactive,7,0,3
951075,Active,7,1,4
951076,Pending,9,0,1
951077,Inactive,0,1,4
951078,Active,6,1,5
951079,Active,5,0,4
951080,Pending,3,0,1
951081,Active,6,0,5
951082,Pending,9,0,3
951083,Active,9,1,4
951084,Active,7,0,1
951085,Active,6,0,2
951086,Active,3,0,1
951087,Pending,8,1,2
951088,Active,5,1,4
951089,Inactive,5,1,2
951090,Active,0,0,4
951091,Active,1,0,5
951092,Active,1,0,5
951093,Active,6,1,2
951094,Active,5,1,1
951095,Active,5,0,4
951096,Inactive,9,1,1
951097,Pending,5,1,4
951098,Active,1,1,4
951099,Active,3,1,3
951100,Inactive,4,0,1
951101,Pending,9,1,1
951102,Active,9,0,2
951103,Active,2,1,3
951104,Inactive,9,1,3
951105,Active,1,0,5
951106,Active,0,1,1
951107,Active,2,1,3
951108,Active,7,1,2
951109,Active,9,1,4
951110,Active,8,1,3
951111,Inactive,1,1,1
951112,Active,0,1,3
951113,Active,8,0,2
951114,Active,9,1,3
951115,Pending,2,0,4
951116,Inactive,3,1,5
951117,Active,6,1,5
951118,Active,8,1,2
951119,Active,3,1,3
951120,Pending,3,0,4
951121,Active,5,1,3
951122,Inactive,3,0,2
951123,Active,2,1,2
951124,Active,2,0,1
951125,Active,6,1,3
951126,Active,3,1,3
951127,Inactive,8,0,3
951128,Pending,4,0,2
951129,Inactive,6,1,1
951130,Pending,4,0,1
951131,Pending,5,1,4
951132,Pending,3,0,2
951133,Active,3,0,3
951134,Pending,9,0,2
951135,Inactive,4,0,3
951136,Pending,1,1,5
951137,Inactive,1,1,2
951138,Inactive,8,1,5
951139,Active,3,0,3
951140,Active,0,0,2
951141,Pending,0,1,2
951142,Active,5,1,4
951143,Pending,7,1,3
951144,Active,5,0,4
951145,Active,5,0,1
951146,Active,7,1,4
951147,Active,1,0,2
951148,Active,6,0,2
951149,Active,5,0,3
951150,Active,2,0,2
951151,Pending,8,1,5
951152,Inactive,7,1,1
951153,Inactive,3,0,1
951154,Active,9,0,2
951155,Pending,2,1,5
951156,Active,2,1,2
951157,Inactive,4,1,1
951158,Active,5,1,5
951159,Inactive,5,1,2
951160,Active,0,1,2
951161,Active,9,0,2
951162,Active,0,1,5
951163,Active,0,0,3
951164,Pending,3,1,1
951165,Active,0,1,1
951166,Pending,3,1,4
951167,Active,6,1,3
951168,Active,4,1,5
951169,Inactive,2,0,1
951170,Active,1,1,4
951171,Pending,9,1,3
951172,Pending,4,0,2
951173,Pending,3,1,3
951174,Inactive,3,0,4
951175,Inactive,7,1,5
951176,Pending,9,0,1
951177,Pending,4,1,1
951178,Inactive,9,1,3
